"","selection","view","channel","begin_time","end_time","low_freq","high_freq","common_name","species_code","confidence","site_code","date","time","file_offset"
"8880",1,"Spectrogram 1",1,198,201,0,15000,"Red-vented Bulbul","revbul",0.6278,"DEL02A","20220117","083000",198
"8881",2,"Spectrogram 1",1,231,234,0,15000,"Red-vented Bulbul","revbul",0.8078,"DEL02A","20220117","083000",231
"8882",3,"Spectrogram 1",1,246,249,0,15000,"Red-vented Bulbul","revbul",0.8219,"DEL02A","20220117","083000",246
"8883",4,"Spectrogram 1",1,252,255,0,15000,"Red-vented Bulbul","revbul",0.3969,"DEL02A","20220117","083000",252
"8884",5,"Spectrogram 1",1,279,282,0,15000,"Red-vented Bulbul","revbul",0.2755,"DEL02A","20220117","083000",279
"8885",6,"Spectrogram 1",1,285,288,0,15000,"Red-vented Bulbul","revbul",0.3143,"DEL02A","20220117","083000",285
"8886",7,"Spectrogram 1",1,288,291,0,15000,"Red-vented Bulbul","revbul",0.652,"DEL02A","20220117","083000",288
"8887",1,"Spectrogram 1",1,189,192,0,15000,"Barn Owl","brnowl",0.3997,"DEL02A","20220117","093000",189
"8888",2,"Spectrogram 1",1,195,198,0,15000,"Red-vented Bulbul","revbul",0.4363,"DEL02A","20220117","093000",195
"8889",1,"Spectrogram 1",1,90,93,0,15000,"Greenish Warbler","grewar3",0.4613,"DEL02A","20220117","103000",90
"8890",2,"Spectrogram 1",1,96,99,0,15000,"Greenish Warbler","grewar3",0.5219,"DEL02A","20220117","103000",96
"8891",3,"Spectrogram 1",1,99,102,0,15000,"Greenish Warbler","grewar3",0.5972,"DEL02A","20220117","103000",99
"8892",4,"Spectrogram 1",1,108,111,0,15000,"Greenish Warbler","grewar3",0.3672,"DEL02A","20220117","103000",108
"8893",5,"Spectrogram 1",1,111,114,0,15000,"Greenish Warbler","grewar3",0.6002,"DEL02A","20220117","103000",111
"8894",6,"Spectrogram 1",1,114,117,0,15000,"Greenish Warbler","grewar3",0.5103,"DEL02A","20220117","103000",114
"8895",7,"Spectrogram 1",1,120,123,0,15000,"Greenish Warbler","grewar3",0.3466,"DEL02A","20220117","103000",120
"8896",1,"Spectrogram 1",1,267,270,0,15000,"Gray Heron","graher1",0.8784,"DEL02A","20220117","113000",267
"8897",1,"Spectrogram 1",1,39,42,0,15000,"Red-vented Bulbul","revbul",0.6932,"DEL02A","20220117","123000",39
"8898",2,"Spectrogram 1",1,45,48,0,15000,"Red-vented Bulbul","revbul",0.5553,"DEL02A","20220117","123000",45
"8899",3,"Spectrogram 1",1,57,60,0,15000,"Red-vented Bulbul","revbul",0.3699,"DEL02A","20220117","123000",57
"8900",4,"Spectrogram 1",1,63,66,0,15000,"Red-vented Bulbul","revbul",0.904,"DEL02A","20220117","123000",63
"8901",5,"Spectrogram 1",1,66,69,0,15000,"Red-vented Bulbul","revbul",0.8475,"DEL02A","20220117","123000",66
"8902",6,"Spectrogram 1",1,81,84,0,15000,"Red-vented Bulbul","revbul",0.4953,"DEL02A","20220117","123000",81
"8903",7,"Spectrogram 1",1,186,189,0,15000,"Indian Robin","indrob1",0.385,"DEL02A","20220117","123000",186
"8904",1,"Spectrogram 1",1,210,213,0,15000,"Red-vented Bulbul","revbul",0.402,"DEL02A","20220117","133000",210
"8905",2,"Spectrogram 1",1,255,258,0,15000,"Red-vented Bulbul","revbul",0.3248,"DEL02A","20220117","133000",255
"8906",3,"Spectrogram 1",1,261,264,0,15000,"Red-vented Bulbul","revbul",0.7887,"DEL02A","20220117","133000",261
"8907",4,"Spectrogram 1",1,267,270,0,15000,"Red-vented Bulbul","revbul",0.779,"DEL02A","20220117","133000",267
"8908",5,"Spectrogram 1",1,273,276,0,15000,"Red-vented Bulbul","revbul",0.4562,"DEL02A","20220117","133000",273
"8909",6,"Spectrogram 1",1,276,279,0,15000,"Red-vented Bulbul","revbul",0.9161,"DEL02A","20220117","133000",276
"8910",1,"Spectrogram 1",1,12,15,0,15000,"White-eared Bulbul","whebul1",0.3108,"DEL02A","20220117","153000",12
"8911",2,"Spectrogram 1",1,195,198,0,15000,"Common Chiffchaff","comchi1",0.6083,"DEL02A","20220117","153000",195
"8912",3,"Spectrogram 1",1,225,228,0,15000,"Common Chiffchaff","comchi1",0.7146,"DEL02A","20220117","153000",225
"8913",4,"Spectrogram 1",1,225,228,0,15000,"Common Rosefinch","comros",0.4181,"DEL02A","20220117","153000",225
"8914",5,"Spectrogram 1",1,231,234,0,15000,"Common Chiffchaff","comchi1",0.8223,"DEL02A","20220117","153000",231
"8915",1,"Spectrogram 1",1,3,6,0,15000,"Gray-headed Woodpecker","gyfwoo1",0.3888,"DEL02A","20220117","173000",3
"8916",2,"Spectrogram 1",1,6,9,0,15000,"Gray-headed Woodpecker","gyfwoo1",0.4663,"DEL02A","20220117","173000",6
"8917",3,"Spectrogram 1",1,147,150,0,15000,"Jungle Babbler","junbab2",0.3147,"DEL02A","20220117","173000",147
"8918",4,"Spectrogram 1",1,156,159,0,15000,"Jungle Babbler","junbab2",0.3911,"DEL02A","20220117","173000",156
"8919",5,"Spectrogram 1",1,201,204,0,15000,"Jungle Babbler","junbab2",0.9038,"DEL02A","20220117","173000",201
"8920",6,"Spectrogram 1",1,207,210,0,15000,"Jungle Babbler","junbab2",0.7333,"DEL02A","20220117","173000",207
"8921",7,"Spectrogram 1",1,216,219,0,15000,"Jungle Babbler","junbab2",0.4097,"DEL02A","20220117","173000",216
"8922",8,"Spectrogram 1",1,219,222,0,15000,"Jungle Babbler","junbab2",0.5406,"DEL02A","20220117","173000",219
"8923",9,"Spectrogram 1",1,222,225,0,15000,"Jungle Babbler","junbab2",0.5281,"DEL02A","20220117","173000",222
"8924",10,"Spectrogram 1",1,228,231,0,15000,"Jungle Babbler","junbab2",0.3535,"DEL02A","20220117","173000",228
"8925",11,"Spectrogram 1",1,234,237,0,15000,"Jungle Babbler","junbab2",0.338,"DEL02A","20220117","173000",234
"8926",12,"Spectrogram 1",1,237,240,0,15000,"Jungle Babbler","junbab2",0.8847,"DEL02A","20220117","173000",237
"8927",13,"Spectrogram 1",1,243,246,0,15000,"Jungle Babbler","junbab2",0.259,"DEL02A","20220117","173000",243
"8928",14,"Spectrogram 1",1,252,255,0,15000,"Jungle Babbler","junbab2",0.7215,"DEL02A","20220117","173000",252
"8929",15,"Spectrogram 1",1,252,255,0,15000,"Eurasian Hobby","eurhob",0.3666,"DEL02A","20220117","173000",252
"8930",16,"Spectrogram 1",1,270,273,0,15000,"Eurasian Hobby","eurhob",0.7364,"DEL02A","20220117","173000",270
"8931",17,"Spectrogram 1",1,285,288,0,15000,"Jungle Babbler","junbab2",0.4248,"DEL02A","20220117","173000",285
"8932",18,"Spectrogram 1",1,285,288,0,15000,"Eurasian Hobby","eurhob",0.2709,"DEL02A","20220117","173000",285
"8933",1,"Spectrogram 1",1,144,147,0,15000,"Eurasian Hoopoe","hoopoe",0.3878,"DEL02A","20220118","000000",144
"8934",1,"Spectrogram 1",1,51,54,0,15000,"Short-eared Owl","sheowl",0.6655,"DEL02A","20220118","020000",51
"8935",1,"Spectrogram 1",1,129,132,0,15000,"Common Cuckoo","comcuc",0.3238,"DEL02A","20220118","030000",129
"8936",2,"Spectrogram 1",1,234,237,0,15000,"Eurasian Hoopoe","hoopoe",0.9092,"DEL02A","20220118","030000",234
"8937",1,"Spectrogram 1",1,126,129,0,15000,"Indian Peafowl","compea",0.6159,"DEL02A","20220118","053000",126
"8938",2,"Spectrogram 1",1,186,189,0,15000,"Indian Peafowl","compea",0.9644,"DEL02A","20220118","053000",186
"8939",3,"Spectrogram 1",1,237,240,0,15000,"Indian Peafowl","compea",0.4779,"DEL02A","20220118","053000",237
"8940",4,"Spectrogram 1",1,240,243,0,15000,"Indian Cuckoo","indcuc1",0.2694,"DEL02A","20220118","053000",240
"8941",1,"Spectrogram 1",1,24,27,0,15000,"Common Chiffchaff","comchi1",0.3564,"DEL02A","20220118","083000",24
"8942",2,"Spectrogram 1",1,123,126,0,15000,"Common Chiffchaff","comchi1",0.3092,"DEL02A","20220118","083000",123
"8943",3,"Spectrogram 1",1,135,138,0,15000,"Indian Robin","indrob1",0.2916,"DEL02A","20220118","083000",135
"8944",4,"Spectrogram 1",1,159,162,0,15000,"Gray-headed Woodpecker","gyfwoo1",0.3263,"DEL02A","20220118","083000",159
"8945",5,"Spectrogram 1",1,198,201,0,15000,"Indian Robin","indrob1",0.3173,"DEL02A","20220118","083000",198
"8946",6,"Spectrogram 1",1,207,210,0,15000,"Red-vented Bulbul","revbul",0.9477,"DEL02A","20220118","083000",207
"8947",7,"Spectrogram 1",1,213,216,0,15000,"Red-vented Bulbul","revbul",0.5952,"DEL02A","20220118","083000",213
"8948",8,"Spectrogram 1",1,237,240,0,15000,"Gray-headed Woodpecker","gyfwoo1",0.2591,"DEL02A","20220118","083000",237
"8949",1,"Spectrogram 1",1,156,159,0,15000,"Eurasian Hoopoe","hoopoe",0.3554,"DEL02A","20220119","010000",156
"8950",1,"Spectrogram 1",1,153,156,0,15000,"Gray Heron","graher1",0.4187,"DEL02A","20220119","063000",153
"8951",1,"Spectrogram 1",1,0,3,0,15000,"Indian Peafowl","compea",0.3562,"DEL02A","20220119","073000",0
"8952",2,"Spectrogram 1",1,15,18,0,15000,"Indian Peafowl","compea",0.2843,"DEL02A","20220119","073000",15
"8953",3,"Spectrogram 1",1,21,24,0,15000,"Gray Heron","graher1",0.2779,"DEL02A","20220119","073000",21
"8954",4,"Spectrogram 1",1,48,51,0,15000,"Red-vented Bulbul","revbul",0.3286,"DEL02A","20220119","073000",48
"8955",5,"Spectrogram 1",1,84,87,0,15000,"Red-vented Bulbul","revbul",0.3767,"DEL02A","20220119","073000",84
"8956",6,"Spectrogram 1",1,99,102,0,15000,"Red-vented Bulbul","revbul",0.5873,"DEL02A","20220119","073000",99
"8957",7,"Spectrogram 1",1,114,117,0,15000,"Red-vented Bulbul","revbul",0.2592,"DEL02A","20220119","073000",114
"8958",8,"Spectrogram 1",1,117,120,0,15000,"Red-vented Bulbul","revbul",0.7455,"DEL02A","20220119","073000",117
"8959",9,"Spectrogram 1",1,123,126,0,15000,"Barn Owl","brnowl",0.3038,"DEL02A","20220119","073000",123
"8960",10,"Spectrogram 1",1,138,141,0,15000,"Red-vented Bulbul","revbul",0.319,"DEL02A","20220119","073000",138
"8961",11,"Spectrogram 1",1,144,147,0,15000,"Red-vented Bulbul","revbul",0.6826,"DEL02A","20220119","073000",144
"8962",12,"Spectrogram 1",1,162,165,0,15000,"Red-vented Bulbul","revbul",0.4614,"DEL02A","20220119","073000",162
"8963",13,"Spectrogram 1",1,177,180,0,15000,"Red-vented Bulbul","revbul",0.9053,"DEL02A","20220119","073000",177
"8964",14,"Spectrogram 1",1,186,189,0,15000,"Red-vented Bulbul","revbul",0.576,"DEL02A","20220119","073000",186
"8965",15,"Spectrogram 1",1,192,195,0,15000,"Red-vented Bulbul","revbul",0.4763,"DEL02A","20220119","073000",192
"8966",16,"Spectrogram 1",1,195,198,0,15000,"Red-vented Bulbul","revbul",0.2654,"DEL02A","20220119","073000",195
"8967",17,"Spectrogram 1",1,231,234,0,15000,"Red-vented Bulbul","revbul",0.7039,"DEL02A","20220119","073000",231
"8968",18,"Spectrogram 1",1,234,237,0,15000,"Red-vented Bulbul","revbul",0.8615,"DEL02A","20220119","073000",234
"8969",19,"Spectrogram 1",1,240,243,0,15000,"Red-vented Bulbul","revbul",0.7549,"DEL02A","20220119","073000",240
"8970",20,"Spectrogram 1",1,243,246,0,15000,"Red-vented Bulbul","revbul",0.8389,"DEL02A","20220119","073000",243
"8971",21,"Spectrogram 1",1,249,252,0,15000,"Red-vented Bulbul","revbul",0.5862,"DEL02A","20220119","073000",249
"8972",22,"Spectrogram 1",1,252,255,0,15000,"Red-vented Bulbul","revbul",0.644,"DEL02A","20220119","073000",252
"8973",23,"Spectrogram 1",1,258,261,0,15000,"Red-vented Bulbul","revbul",0.6322,"DEL02A","20220119","073000",258
"8974",1,"Spectrogram 1",1,54,57,0,15000,"Barn Owl","brnowl",0.4273,"DEL02A","20220119","083000",54
"8975",2,"Spectrogram 1",1,78,81,0,15000,"Red-vented Bulbul","revbul",0.6497,"DEL02A","20220119","083000",78
"8976",3,"Spectrogram 1",1,102,105,0,15000,"House Crow","houcro1",0.3285,"DEL02A","20220119","083000",102
"8977",4,"Spectrogram 1",1,114,117,0,15000,"House Crow","houcro1",0.4898,"DEL02A","20220119","083000",114
"8978",5,"Spectrogram 1",1,129,132,0,15000,"House Crow","houcro1",0.7523,"DEL02A","20220119","083000",129
"8979",6,"Spectrogram 1",1,144,147,0,15000,"Gray Heron","graher1",0.4266,"DEL02A","20220119","083000",144
"8980",7,"Spectrogram 1",1,168,171,0,15000,"House Crow","houcro1",0.2664,"DEL02A","20220119","083000",168
"8981",8,"Spectrogram 1",1,192,195,0,15000,"Savanna Nightjar","savnig1",0.4505,"DEL02A","20220119","083000",192
"8982",9,"Spectrogram 1",1,195,198,0,15000,"Common Rosefinch","comros",0.7529,"DEL02A","20220119","083000",195
"8983",10,"Spectrogram 1",1,195,198,0,15000,"Common Chiffchaff","comchi1",0.5365,"DEL02A","20220119","083000",195
"8984",11,"Spectrogram 1",1,219,222,0,15000,"House Crow","houcro1",0.2766,"DEL02A","20220119","083000",219
"8985",1,"Spectrogram 1",1,114,117,0,15000,"Jungle Babbler","junbab2",0.857,"DEL02A","20220119","103000",114
"8986",1,"Spectrogram 1",1,51,54,0,15000,"Common Greenshank","comgre",0.4844,"DEL02A","20220119","133000",51
"8987",1,"Spectrogram 1",1,48,51,0,15000,"Common Greenshank","comgre",0.3809,"DEL02A","20220119","143000",48
"8988",1,"Spectrogram 1",1,240,243,0,15000,"Common Chiffchaff","comchi1",0.4104,"DEL02A","20220119","153000",240
"8989",2,"Spectrogram 1",1,246,249,0,15000,"Common Rosefinch","comros",0.2572,"DEL02A","20220119","153000",246
"8990",3,"Spectrogram 1",1,249,252,0,15000,"Savanna Nightjar","savnig1",0.6967,"DEL02A","20220119","153000",249
"8991",1,"Spectrogram 1",1,6,9,0,15000,"Indian Robin","indrob1",0.2514,"DEL02A","20220119","163000",6
"8992",2,"Spectrogram 1",1,69,72,0,15000,"Indian Robin","indrob1",0.5952,"DEL02A","20220119","163000",69
"8993",3,"Spectrogram 1",1,111,114,0,15000,"Indian Robin","indrob1",0.4219,"DEL02A","20220119","163000",111
"8994",4,"Spectrogram 1",1,156,159,0,15000,"Black Redstart","blared1",0.4747,"DEL02A","20220119","163000",156
"8995",5,"Spectrogram 1",1,252,255,0,15000,"Indian Robin","indrob1",0.3088,"DEL02A","20220119","163000",252
"8996",6,"Spectrogram 1",1,258,261,0,15000,"Indian Robin","indrob1",0.6039,"DEL02A","20220119","163000",258
"8997",7,"Spectrogram 1",1,270,273,0,15000,"Jungle Babbler","junbab2",0.7962,"DEL02A","20220119","163000",270
"8998",8,"Spectrogram 1",1,273,276,0,15000,"Jungle Babbler","junbab2",0.3553,"DEL02A","20220119","163000",273
"8999",9,"Spectrogram 1",1,276,279,0,15000,"Jungle Babbler","junbab2",0.2766,"DEL02A","20220119","163000",276
"9000",10,"Spectrogram 1",1,279,282,0,15000,"Jungle Babbler","junbab2",0.4648,"DEL02A","20220119","163000",279
"9001",11,"Spectrogram 1",1,288,291,0,15000,"Jungle Babbler","junbab2",0.6447,"DEL02A","20220119","163000",288
"9002",1,"Spectrogram 1",1,282,285,0,15000,"Peregrine Falcon","perfal",0.3575,"DEL02A","20220119","173000",282
"9003",1,"Spectrogram 1",1,75,78,0,15000,"Eurasian Moorhen","commoo3",0.5781,"DEL02A","20220120","000000",75
"9004",1,"Spectrogram 1",1,0,3,0,15000,"Rose-ringed Parakeet","rorpar",0.6837,"DEL02A","20220120","083000",0
"9005",2,"Spectrogram 1",1,3,6,0,15000,"Rose-ringed Parakeet","rorpar",0.6546,"DEL02A","20220120","083000",3
"9006",3,"Spectrogram 1",1,6,9,0,15000,"Rose-ringed Parakeet","rorpar",0.5855,"DEL02A","20220120","083000",6
"9007",4,"Spectrogram 1",1,9,12,0,15000,"Rose-ringed Parakeet","rorpar",0.5226,"DEL02A","20220120","083000",9
"9008",5,"Spectrogram 1",1,30,33,0,15000,"Red-vented Bulbul","revbul",0.2962,"DEL02A","20220120","083000",30
"9009",6,"Spectrogram 1",1,114,117,0,15000,"Red-vented Bulbul","revbul",0.251,"DEL02A","20220120","083000",114
"9010",7,"Spectrogram 1",1,123,126,0,15000,"Red-vented Bulbul","revbul",0.5551,"DEL02A","20220120","083000",123
"9011",8,"Spectrogram 1",1,225,228,0,15000,"Red-vented Bulbul","revbul",0.837,"DEL02A","20220120","083000",225
"9012",9,"Spectrogram 1",1,228,231,0,15000,"Red-vented Bulbul","revbul",0.8463,"DEL02A","20220120","083000",228
"9013",1,"Spectrogram 1",1,180,183,0,15000,"Rose-ringed Parakeet","rorpar",0.4219,"DEL02A","20220120","093000",180
"9014",2,"Spectrogram 1",1,204,207,0,15000,"Rose-ringed Parakeet","rorpar",0.3029,"DEL02A","20220120","093000",204
"9015",3,"Spectrogram 1",1,261,264,0,15000,"Greenish Warbler","grewar3",0.2547,"DEL02A","20220120","093000",261
"9016",1,"Spectrogram 1",1,117,120,0,15000,"Rose-ringed Parakeet","rorpar",0.363,"DEL02A","20220120","103000",117
"9017",1,"Spectrogram 1",1,219,222,0,15000,"Western Yellow Wagtail","eaywag1",0.7465,"DEL02A","20220120","113000",219
"9018",2,"Spectrogram 1",1,225,228,0,15000,"Western Yellow Wagtail","eaywag1",0.2873,"DEL02A","20220120","113000",225
"9019",3,"Spectrogram 1",1,228,231,0,15000,"Western Yellow Wagtail","eaywag1",0.7945,"DEL02A","20220120","113000",228
"9020",1,"Spectrogram 1",1,153,156,0,15000,"Barn Owl","brnowl",0.3746,"DEL02A","20220120","143000",153
"9021",1,"Spectrogram 1",1,192,195,0,15000,"Spotted Owlet","spoowl1",0.2751,"DEL02A","20220120","153000",192
"9022",2,"Spectrogram 1",1,237,240,0,15000,"Spotted Owlet","spoowl1",0.3497,"DEL02A","20220120","153000",237
"9023",1,"Spectrogram 1",1,21,24,0,15000,"Rose-ringed Parakeet","rorpar",0.8497,"DEL02A","20220120","163000",21
"9024",1,"Spectrogram 1",1,117,120,0,15000,"Small Buttonquail","smabut2",0.8171,"DEL02A","20220120","173000",117
"9025",2,"Spectrogram 1",1,237,240,0,15000,"Jungle Prinia","junpri1",0.3305,"DEL02A","20220120","173000",237
"9026",1,"Spectrogram 1",1,258,261,0,15000,"Common Cuckoo","comcuc",0.2737,"DEL02A","20220121","030000",258
"9027",1,"Spectrogram 1",1,99,102,0,15000,"Eurasian Moorhen","commoo3",0.2743,"DEL02A","20220121","063000",99
"9028",1,"Spectrogram 1",1,132,135,0,15000,"Red-vented Bulbul","revbul",0.2571,"DEL02A","20220121","073000",132
"9029",1,"Spectrogram 1",1,72,75,0,15000,"Indian Robin","indrob1",0.6311,"DEL02A","20220121","083000",72
"9030",2,"Spectrogram 1",1,78,81,0,15000,"Indian Robin","indrob1",0.9456,"DEL02A","20220121","083000",78
"9031",3,"Spectrogram 1",1,81,84,0,15000,"Indian Robin","indrob1",0.9652,"DEL02A","20220121","083000",81
"9032",4,"Spectrogram 1",1,84,87,0,15000,"Indian Robin","indrob1",0.9951,"DEL02A","20220121","083000",84
"9033",5,"Spectrogram 1",1,87,90,0,15000,"Indian Robin","indrob1",0.9597,"DEL02A","20220121","083000",87
"9034",6,"Spectrogram 1",1,90,93,0,15000,"Indian Robin","indrob1",0.2643,"DEL02A","20220121","083000",90
"9035",7,"Spectrogram 1",1,93,96,0,15000,"Indian Robin","indrob1",0.7705,"DEL02A","20220121","083000",93
"9036",8,"Spectrogram 1",1,96,99,0,15000,"Indian Robin","indrob1",0.2982,"DEL02A","20220121","083000",96
"9037",9,"Spectrogram 1",1,105,108,0,15000,"Indian Robin","indrob1",0.7951,"DEL02A","20220121","083000",105
"9038",10,"Spectrogram 1",1,108,111,0,15000,"Indian Robin","indrob1",0.5158,"DEL02A","20220121","083000",108
"9039",11,"Spectrogram 1",1,114,117,0,15000,"Indian Robin","indrob1",0.9785,"DEL02A","20220121","083000",114
"9040",12,"Spectrogram 1",1,117,120,0,15000,"Indian Robin","indrob1",0.6067,"DEL02A","20220121","083000",117
"9041",13,"Spectrogram 1",1,120,123,0,15000,"Indian Robin","indrob1",0.593,"DEL02A","20220121","083000",120
"9042",14,"Spectrogram 1",1,123,126,0,15000,"Indian Robin","indrob1",0.4394,"DEL02A","20220121","083000",123
"9043",15,"Spectrogram 1",1,126,129,0,15000,"Indian Robin","indrob1",0.5121,"DEL02A","20220121","083000",126
"9044",16,"Spectrogram 1",1,135,138,0,15000,"Indian Robin","indrob1",0.7789,"DEL02A","20220121","083000",135
"9045",17,"Spectrogram 1",1,141,144,0,15000,"Indian Robin","indrob1",0.5209,"DEL02A","20220121","083000",141
"9046",18,"Spectrogram 1",1,144,147,0,15000,"Indian Robin","indrob1",0.2645,"DEL02A","20220121","083000",144
"9047",19,"Spectrogram 1",1,159,162,0,15000,"Indian Robin","indrob1",0.7208,"DEL02A","20220121","083000",159
"9048",20,"Spectrogram 1",1,162,165,0,15000,"Indian Robin","indrob1",0.9922,"DEL02A","20220121","083000",162
"9049",21,"Spectrogram 1",1,168,171,0,15000,"Indian Robin","indrob1",0.7088,"DEL02A","20220121","083000",168
"9050",22,"Spectrogram 1",1,171,174,0,15000,"Indian Robin","indrob1",0.7138,"DEL02A","20220121","083000",171
"9051",23,"Spectrogram 1",1,177,180,0,15000,"Indian Robin","indrob1",0.5258,"DEL02A","20220121","083000",177
"9052",24,"Spectrogram 1",1,180,183,0,15000,"Indian Robin","indrob1",0.5327,"DEL02A","20220121","083000",180
"9053",25,"Spectrogram 1",1,180,183,0,15000,"White Wagtail","whiwag",0.2503,"DEL02A","20220121","083000",180
"9054",26,"Spectrogram 1",1,183,186,0,15000,"Indian Robin","indrob1",0.4557,"DEL02A","20220121","083000",183
"9055",1,"Spectrogram 1",1,81,84,0,15000,"Spotted Flycatcher","spofly1",0.3263,"DEL02A","20220121","093000",81
"9056",2,"Spectrogram 1",1,111,114,0,15000,"Black Redstart","blared1",0.3878,"DEL02A","20220121","093000",111
"9057",3,"Spectrogram 1",1,117,120,0,15000,"Gray-breasted Prinia","gybpri1",0.8067,"DEL02A","20220121","093000",117
"9058",4,"Spectrogram 1",1,117,120,0,15000,"House Crow","houcro1",0.4335,"DEL02A","20220121","093000",117
"9059",5,"Spectrogram 1",1,120,123,0,15000,"Gray-breasted Prinia","gybpri1",0.8139,"DEL02A","20220121","093000",120
"9060",6,"Spectrogram 1",1,123,126,0,15000,"Gray-breasted Prinia","gybpri1",0.8852,"DEL02A","20220121","093000",123
"9061",7,"Spectrogram 1",1,132,135,0,15000,"Gray-breasted Prinia","gybpri1",0.8598,"DEL02A","20220121","093000",132
"9062",8,"Spectrogram 1",1,150,153,0,15000,"Gray-breasted Prinia","gybpri1",0.8433,"DEL02A","20220121","093000",150
"9063",9,"Spectrogram 1",1,153,156,0,15000,"Black Redstart","blared1",0.511,"DEL02A","20220121","093000",153
"9064",10,"Spectrogram 1",1,153,156,0,15000,"Gray-breasted Prinia","gybpri1",0.2928,"DEL02A","20220121","093000",153
"9065",11,"Spectrogram 1",1,183,186,0,15000,"Western Yellow Wagtail","eaywag1",0.3713,"DEL02A","20220121","093000",183
"9066",12,"Spectrogram 1",1,198,201,0,15000,"Greenish Warbler","grewar3",0.446,"DEL02A","20220121","093000",198
"9067",13,"Spectrogram 1",1,213,216,0,15000,"Gray-breasted Prinia","gybpri1",0.9804,"DEL02A","20220121","093000",213
"9068",14,"Spectrogram 1",1,216,219,0,15000,"Gray-breasted Prinia","gybpri1",0.8662,"DEL02A","20220121","093000",216
