species
Eurystomus orientalis_Dollarbird
Cutia nipalensis_Himalayan Cutia
Strix nivicolum_Himalayan Owl
Pavo cristatus_Indian Peafowl
Tesia olivea_Slaty-bellied Tesia
Garrulus glandarius_Eurasian Jay
Pteruthius aeralatus_Blyth's Shrike-Babbler
Circaetus gallicus_Short-toed Snake-Eagle
Locustella davidi_Baikal Bush Warbler
Certhia discolor_Sikkim Treecreeper
Horornis brunnescens_Hume's Bush Warbler
Brachypteryx cruralis_Himalayan Shortwing
Muscicapa ferruginea_Ferruginous Flycatcher
Arborophila atrogularis_White-cheeked Partridge
Dendrocopos darjellensis_Darjeeling Woodpecker
Glareola maldivarum_Oriental Pratincole
Lophophorus impejanus_Himalayan Monal
Troglodytes troglodytes_Eurasian Wren
Tichodroma muraria_Wallcreeper
Locustella mandelli_Russet Bush Warbler
Scolopax rusticola_Eurasian Woodcock
Calidris subminuta_Long-toed Stint
Luscinia phaenicuroides_White-bellied Redstart
Abroscopus albogularis_Rufous-faced Warbler
Melanochlora sultanea_Sultan Tit
Periparus ater_Coal Tit
Gampsorhynchus rufulus_White-hooded Babbler
Rhipidura aureola_White-browed Fantail
Gelochelidon nilotica_Gull-billed Tern
Coracias benghalensis_Indian Roller
Platalea leucorodia_Eurasian Spoonbill
Hierococcyx nisicolor_Hodgson's Hawk-Cuckoo
Turdus obscurus_Eyebrowed Thrush
Liocichla phoenicea_Red-faced Liocichla
Aegithalos iouschistos_Black-browed Tit
Certhia hodgsoni_Hodgson's Treecreeper
Phyllergates cucullatus_Mountain Tailorbird
Numenius phaeopus_Whimbrel
Grus grus_Common Crane
Prunella collaris_Alpine Accentor
Cochoa viridis_Green Cochoa
Certhia himalayana_Bar-tailed Treecreeper
Cisticola exilis_Golden-headed Cisticola
Pomatorhinus superciliaris_Slender-billed Scimitar-Babbler
Schoeniparus cinereus_Yellow-throated Fulvetta
Monticola cinclorhyncha_Blue-capped Rock-Thrush
Lanius excubitor_Great Gray Shrike
Zapornia bicolor_Black-tailed Crake
Ardeola bacchus_Chinese Pond-Heron
Pomatorhinus ferruginosus_Coral-billed Scimitar-Babbler
Gecinulus grantia_Pale-headed Woodpecker
Phylloscopus fuligiventer_Smoky Warbler
Psittiparus gularis_Gray-headed Parrotbill
Turdus rubrocanus_Chestnut Thrush
Circus macrourus_Pallid Harrier
